product,answer_option,review_score
Accucheck,Time take for delivery is total unacceptable You took more than 48 hour to delivery 1 glucose measuring strip. Would have been better to go to the local pharmacy. Your online support has fixed set of answers But being unable to deliver critical medicines within the promised time just defies everything,0.389873417721519
Accucheck,"No SLA, pathetic customer support support was as late as your order was",0.38734177215189874
Accucheck,Expire date was 2021,0.38734177215189874
Accucheck,Good product with expire date of 2021,0.38734177215189874
Accucheck,Customer service,0.38734177215189874
Accucheck,prompt delivery,0.38734177215189874
Accucheck,Late delivery,0.38734177215189874
Accucheck,Very good,0.3670886075949367
Accucheck,Like,0.36455696202531646
Accucheck,Faster delivery at reasonable cost,0.3620253164556962
Accucheck,its price and delivery,0.3620253164556962
Accucheck,Very fast delivery,0.3594936708860759
Accucheck,Fast delivery,0.3594936708860759
Accucheck,Great discount and on time delivery,0.3594936708860759
Accucheck,Very good.good results,0.3569620253164557
Accucheck,On same code-chip operating original ....fast days delivery appreciate...,0.3569620253164557
Accucheck,Expire Date was good enough to help me in using the qty I recd.,0.3569620253164557
Accucheck,Show E-5 after one month of opening packet,0.35443037974683544
Accucheck,recent expire date,0.3518987341772152
Accucheck,Product was damage,0.34430379746835443
Accucheck,OK.VERY COSTLY.,0.3392405063291139
Accucheck,good,0.3291139240506329
Accucheck,A nice product,0.3291139240506329
Accucheck,From response and delivery Maximum discount received,0.3291139240506329
Accucheck,Not working,0.3037974683544304
Accucheck,Price and authenticity,0.3012658227848101
Accucheck,I think its genuine and perfect,0.3012658227848101
Accucheck,courier service,0.29873417721518986
Accucheck,Dislike that there is no provision to change elective test strips to instant test strips,0.28607594936708863
Accucheck,Yeah that is ok.,0.28607594936708863
Accucheck,I want to return,0.28354430379746837
Accucheck,Easy to use and accurate results,0.27848101265822783
Accucheck,Occur check strip box dont have code strip,0.2759493670886076
Accucheck,One of the packet containing 50 strips was found to be opened,0.2759493670886076
Accucheck,Try to mention the expire date and mfg date in the product description of certain products,0.27341772151898736
Accucheck,It was in time delivered,0.2683544303797468
Accucheck,"Prompt delivery,good rebates",0.26329113924050634
Accucheck,Delivery is good,0.2379746835443038
Accucheck,Mud rate,0.22531645569620254
Accucheck,compared with the diagnostic lab results on the same day and the results are almost comparable..Liked the product,0.17721518987341772
Accucheck,Wrong item sent and no remedy for that,0.17215189873417722
Accucheck,Timely delivery good packing,0.16962025316455695
Accucheck,Purchase with best offer,0.1468354430379747
Accucheck,Easy to use and result in seconds....,0.1468354430379747
Accucheck,Same code 333,0.1468354430379747
Accucheck,Cost is high,0.1468354430379747
Accucheck,easy to use.,0.1468354430379747
Accucheck,The price is unfordable,0.1468354430379747
Accucheck,"Good in quality , produces aqurate result.",0.1468354430379747
Accucheck,Dislike is cost... Rest all good,0.1468354430379747
Accucheck,Smart insert missing i complained on app but no reply from your end. Please can you help me,0.1468354430379747
Accucheck,I think these are the best,0.1468354430379747
Accucheck,Excellent,0.1468354430379747
Accucheck,Very good,0.1468354430379747
Accucheck,Very good,0.1468354430379747
Accucheck,Easy house,0.1468354430379747
Accucheck,Accurate measurement,0.1468354430379747
Accucheck,No complaints,0.1468354430379747
Accucheck,YOUR PROMPT SERVICE,0.1468354430379747
Accucheck,"Delivered on time, expecting next day deliver service",0.1468354430379747
Accucheck,On time delivery and discount,0.1468354430379747
Accucheck,Discount should have been given,0.1468354430379747
Accucheck,Very good service,0.1468354430379747
Accucheck,Excellent for regular n easy gluco meter,0.14430379746835442
Accucheck,Dependable and easy to use .,0.14430379746835442
Accucheck,the worst product from the company we couldn find coming chip inside the product.and complain it to certain person but I canst get satisfied answer,0.14430379746835442
Accucheck,Very good every thing,0.14430379746835442
Accucheck,It did not serve my purpose since my machine is different,0.14430379746835442
Accucheck,Out if 5 strips one strip was showing error.,0.14430379746835442
Accucheck,its good to use.,0.14430379746835442
Accucheck,its doing its work for which its purchased,0.14430379746835442
Accucheck,Good,0.14430379746835442
Accucheck,Good,0.14430379746835442
Accucheck,Expiration date is max,0.14430379746835442
Accucheck,Prompt follow and quick disposal,0.14430379746835442
Accucheck,"In Occur Chen active test strip box , chip was not available.So no use for me. Without chip I canst test . Waste of money",0.14430379746835442
Accucheck,Not satisfied with quality of strips,0.14430379746835442
Accucheck,"Price is very high Would be a blessing to senior citizens like me,if the price could be reduced",0.14430379746835442
Accucheck,Good results,0.14430379746835442
Accucheck,Good deal,0.14430379746835442
Accucheck,Nice,0.14430379746835442
Accucheck,all ok,0.14430379746835442
Accucheck,There was no information regarding expire date. But received strips with reasonable expire date.,0.14430379746835442
Accucheck,good service,0.14430379746835442
Accucheck,Delivery was in time and product found well enfin with packing,0.14430379746835442
Accucheck,Delivered on time,0.14430379746835442
Accucheck,very easily to get medicines which are genuine,0.14430379746835442
Accucheck,Delivery time is too late,0.14430379746835442
Accucheck,Late delivery division of orders,0.14430379746835442
Accucheck,Delivery,0.14430379746835442
Accucheck,Packaging,0.14430379746835442
Accucheck,for prompt delivery and accurate product,0.14430379746835442
Accucheck,I loved this product.Shelcal gives energy,0.14177215189873418
Accucheck,Expired stripes written 2020 but expired in July only,0.14177215189873418
Accucheck,Product and price is good but delivery services should be improved,0.14177215189873418
Accucheck,Best service & product have no issues,0.13924050632911392
Accucheck,I was not delivered the right product,0.1341772151898734
Accucheck,Liked the package,0.12658227848101267
Accucheck,Fast delivery,0.1240506329113924
Accucheck,Good,0.11645569620253164
Accucheck,Packing,0.11645569620253164
Accucheck,It is good,0.11392405063291139
Accucheck,Fast delivery,0.11392405063291139
Accucheck,Early delivery with online payment mode,0.11139240506329114
Accucheck,Strip very good but price is very high with other brands,0.10886075949367088
Accucheck,New box only i got,0.10886075949367088
Accucheck,Delivery was on time and there was reasonably good discount on the product,0.10886075949367088
Accucheck,Fast delivery,0.10632911392405063
Accucheck,I purchased Occur Check Instant Machine and ordered strips for this machine.after received noticed stops are not suitable for this machine,0.10379746835443038
Accucheck,Price is high,0.10379746835443038
Accucheck,All Good,0.10379746835443038
Accucheck,Has been using for long time,0.10379746835443038
Accucheck,Pack was found opened,0.10126582278481013
Accucheck,No comments,0.09367088607594937
Accucheck,Good,0.07848101265822785
Accucheck,Worked perfectly No coming required either,0.0759493670886076
Accucheck,All are good except only one - the price is too much high,0.0759493670886076
Accucheck,I am using since many yr.,0.0759493670886076
Accucheck,Received as described,0.0759493670886076
Accucheck,Good,0.0759493670886076
Accucheck,Cost is not competitive,0.0759493670886076
Accucheck,Still I have not get this product and this one is still missing and behalf of urs u doesn follow up my complain,0.0759493670886076
Accucheck,The product appears on the cart is different from what I have received Totally disappointed,0.0759493670886076
Accucheck,Good boy,0.0759493670886076
Accucheck,Product dispatch,0.0759493670886076
Accucheck,Long delivery time,0.0759493670886076
Accucheck,at first the delivered product was wrong one which was later replaced,0.0759493670886076
Accucheck,Timely delivery of the product,0.0759493670886076
Accucheck,"Timely supply,and good product",0.0759493670886076
Accucheck,Late delivery and I am not able to redeem my wallet money,0.0759493670886076
Accucheck,Delivery before sexual given,0.0759493670886076
Accucheck,Best product,0.07341772151898734
Accucheck,Timely delivered,0.07341772151898734
Accucheck,Very effective and accurate strips,0.07088607594936709
Accucheck,Price and discount,0.07088607594936709
Accucheck,Good. Delivery on time,0.07088607594936709
Accucheck,Fast and Reliable Product. Ordered it for my father,0.06835443037974684
Accucheck,Nothing to dislike,0.06835443037974684
Accucheck,Due to exp date is very near,0.06835443037974684
Accucheck,Good service,0.06835443037974684
Accucheck,I have been using it for some time and was fully aware of the product,0.06835443037974684
Accucheck,I have been using it for my grandfather since past 10years. This is a great product to test blood sugar at home in just few seconds Accuracy is 80%.,0.06582278481012659
Accucheck,Correct measurement cheaper in comparison buying in open market,0.06582278481012659
Accucheck,Reduction in MRP,0.06582278481012659
Accucheck,Please process fst,0.06582278481012659
Accucheck,Nothing specific about the strip though.,0.06582278481012659
Accucheck,Reliable price,0.06582278481012659
Accucheck,Not like the billing procedure,0.06582278481012659
Accucheck,The strips showing E 1 error and not recording,0.060759493670886074
Accucheck,Need improvement delivery,0.04810126582278481
Accucheck,Reliable and economic,0.043037974683544304
Accucheck,Nothing special,0.04050632911392405
Accucheck,Like,0.04050632911392405
Accucheck,timely delivery,0.0379746835443038
Accucheck,Willingness to help,0.0
Accucheck,Nothing all is good,0.0
Accucheck,Arrived fast and exact material ordered,0.0
Accucheck,I like,0.0
Accucheck,Good discount,0.0
Accucheck,Nice price with long expire,0.0
Accucheck,Price & Service,0.0
Accucheck,Prompt Delivery,0.0
